X [],R.RA: EMG 1 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.ES: EMG 2 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.IL: EMG 3 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.GMax: EMG 4 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.RF: EMG 5 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.BF: EMG 6 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.TA&IO: EMG 7 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.MF: EMG 8 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS []
7.76,0.030394149,0.0213496,0.202931596,0.025118602,0.013214147,0.045387454,0.310630001,0.04756084
7.77,0.030475417,0.021120854,0.199348534,0.023021224,0.013214147,0.045295203,0.310630001,0.048894322
7.78,0.030800488,0.020892108,0.200325733,0.02227216,0.013214147,0.045295203,0.310630001,0.049227692
7.79,0.030800488,0.020892108,0.199674267,0.022022472,0.013136417,0.045202952,0.307940563,0.049227692
7.8,0.030800488,0.020892108,0.195439739,0.02207241,0.013214147,0.045202952,0.306595845,0.049449939
7.81,0.03071922,0.021044605,0.195439739,0.022022472,0.013291877,0.045571956,0.305251126,0.049783309
7.82,0.03071922,0.021120854,0.195114007,0.021972534,0.013291877,0.045664207,0.305251126,0.049783309
7.83,0.03071922,0.020968357,0.199348534,0.021972534,0.013291877,0.045571956,0.305251126,0.049672186
7.84,0.030637952,0.020892108,0.198697068,0.021473159,0.013291877,0.045571956,0.306595845,0.049338815
7.85,0.030637952,0.020434617,0.196742671,0.021323346,0.013291877,0.045571956,0.305251126,0.049449939
7.86,0.030556684,0.020129623,0.197394137,0.020873908,0.013214147,0.045571956,0.309285282,0.048894322
7.87,0.030556684,0.019977125,0.19771987,0.020274657,0.013058686,0.045479705,0.320043031,0.048449828
7.88,0.030556684,0.019290888,0.198697068,0.020274657,0.013136417,0.045387454,0.32138775,0.048449828
7.89,0.030394149,0.019595883,0.201628665,0.020024969,0.013136417,0.045295203,0.320043031,0.048783198
7.9,0.030394149,0.019595883,0.199348534,0.020224719,0.013058686,0.045295203,0.317353594,0.048116457
7.91,0.030394149,0.01974838,0.200325733,0.020174782,0.013058686,0.045295203,0.314664157,0.048672075
7.92,0.030394149,0.020205871,0.196416938,0.020174782,0.012903226,0.045295203,0.316008875,0.048672075
7.93,0.030150345,0.020129623,0.196416938,0.020174782,0.012825496,0.045479705,0.313319438,0.048227581
7.94,0.030231613,0.019519634,0.193159609,0.020174782,0.012825496,0.045571956,0.307940563,0.048116457
7.95,0.029744007,0.019290888,0.190553746,0.019625468,0.012747765,0.045571956,0.306595845,0.047005223
7.96,0.029500203,0.019062143,0.188599349,0.018926342,0.012670035,0.045756458,0.305251126,0.046560729
7.97,0.028931329,0.018604651,0.188273616,0.018626717,0.012825496,0.045848709,0.306595845,0.046560729
7.98,0.028687525,0.018833397,0.187947883,0.018227216,0.013058686,0.045848709,0.298527533,0.046894099
7.99,0.028687525,0.019290888,0.19218241,0.018127341,0.012980956,0.045756458,0.299872252,0.048005334
8,0.028606258,0.01921464,0.192508143,0.018776529,0.012980956,0.045571956,0.29180394,0.048116457
8.01,0.028281187,0.019290888,0.191530945,0.018676654,0.012980956,0.045479705,0.29180394,0.048116457
8.02,0.028281187,0.01974838,0.189250814,0.018327091,0.012825496,0.045295203,0.289114503,0.048338704
8.03,0.028118651,0.019824628,0.188925081,0.018077403,0.012747765,0.045664207,0.277012035,0.047894211
8.04,0.028199919,0.01974838,0.186970684,0.018526841,0.012670035,0.045756458,0.277012035,0.048005334
8.05,0.028199919,0.019900877,0.186319218,0.018676654,0.012747765,0.045756458,0.274322598,0.048783198
8.06,0.028037383,0.019824628,0.185667752,0.018676654,0.012670035,0.045848709,0.268943724,0.048894322
8.07,0.027874848,0.01974838,0.18534202,0.018676654,0.012592305,0.046309963,0.267599005,0.048783198
8.08,0.027874848,0.019977125,0.185016287,0.018327091,0.012747765,0.050461255,0.271633161,0.048783198
8.09,0.02779358,0.020053374,0.18534202,0.018127341,0.012747765,0.050369004,0.275667317,0.048116457
8.1,0.027874848,0.019900877,0.184364821,0.017927591,0.012670035,0.045664207,0.268943724,0.048005334
8.11,0.027549777,0.019900877,0.179478827,0.017977528,0.012514574,0.044926199,0.26222013,0.048005334
8.12,0.026574563,0.019824628,0.176221498,0.018377029,0.012592305,0.040498155,0.260875412,0.047894211
8.13,0.025843153,0.019672131,0.176547231,0.018826467,0.012670035,0.035147602,0.255496537,0.047894211
8.14,0.025761885,0.019519634,0.176221498,0.018876405,0.012670035,0.034778598,0.260875412,0.048005334
8.15,0.026249492,0.01974838,0.176872964,0.018826467,0.012592305,0.035793358,0.260875412,0.047894211
8.16,0.025924421,0.019977125,0.179478827,0.018776529,0.012747765,0.042712177,0.259530693,0.048116457
8.17,0.026086957,0.01974838,0.182084691,0.018776529,0.012825496,0.045295203,0.255496537,0.048116457
8.18,0.026412028,0.019672131,0.181758958,0.018726592,0.012903226,0.046125461,0.254151819,0.047449717
8.19,0.026655831,0.019672131,0.180781759,0.018377029,0.012825496,0.046494465,0.247428226,0.047338593
8.2,0.026655831,0.019519634,0.17752443,0.018227216,0.012980956,0.046494465,0.246083507,0.046782976
8.21,0.026655831,0.019672131,0.17752443,0.018776529,0.012903226,0.046586716,0.246083507,0.046671852
8.22,0.026737099,0.01974838,0.181758958,0.019525593,0.012825496,0.046586716,0.246083507,0.047116346
8.23,0.026005689,0.020053374,0.181433225,0.020074906,0.012670035,0.046678967,0.248772944,0.048005334
8.24,0.024380333,0.020510865,0.180456026,0.020224719,0.012747765,0.04695572,0.2528071,0.048449828
8.25,0.022511174,0.020663363,0.182736156,0.020174782,0.012747765,0.04695572,0.255496537,0.048894322
8.26,0.021617229,0.020892108,0.183061889,0.020324594,0.012747765,0.047047971,0.254151819,0.049005445
8.27,0.020885819,0.02081586,0.184039088,0.020324594,0.012825496,0.047047971,0.2528071,0.047449717
8.28,0.020316944,0.020892108,0.183387622,0.020424469,0.012903226,0.047140221,0.2528071,0.047005223
8.29,0.020154409,0.020892108,0.183387622,0.020574282,0.012903226,0.047232472,0.2528071,0.04722747
8.3,0.020235677,0.021120854,0.185016287,0.020474407,0.012825496,0.047324723,0.26222013,0.048005334
8.31,0.020967087,0.021197103,0.185667752,0.020524345,0.012747765,0.046863469,0.26222013,0.048116457
8.32,0.02121089,0.021502097,0.186319218,0.020474407,0.012903226,0.047047971,0.267599005,0.048116457
8.33,0.021373425,0.02188334,0.180456026,0.020424469,0.012825496,0.047232472,0.266254286,0.048449828
8.34,0.021292158,0.022188334,0.179478827,0.020424469,0.012903226,0.047324723,0.267599005,0.048894322
8.35,0.021048354,0.022264583,0.179478827,0.020324594,0.012903226,0.047416974,0.267599005,0.048672075
8.36,0.020967087,0.022493328,0.179153095,0.020324594,0.012825496,0.047785978,0.263564849,0.049561062
8.37,0.02121089,0.022722074,0.178175896,0.020274657,0.012747765,0.050922509,0.242049351,0.049672186
8.38,0.021698497,0.022569577,0.1752443,0.020074906,0.012747765,0.052490775,0.239359914,0.049672186
8.39,0.022023568,0.022264583,0.171009772,0.019975031,0.012747765,0.05304428,0.240704633,0.048894322
8.4,0.022348639,0.022493328,0.171986971,0.019825219,0.012747765,0.05304428,0.242049351,0.048894322
8.41,0.022429907,0.022722074,0.168729642,0.019775281,0.012903226,0.053228782,0.247428226,0.048894322
8.42,0.022592442,0.022340831,0.165798046,0.020324594,0.012980956,0.053136531,0.258185975,0.049449939
8.43,0.02267371,0.022493328,0.166449511,0.020923845,0.013058686,0.053321033,0.258185975,0.051227914
8.44,0.022511174,0.022645825,0.168078176,0.021922597,0.013058686,0.053413284,0.258185975,0.050894544
8.45,0.022592442,0.022798323,0.16742671,0.022222222,0.013291877,0.053874539,0.256841256,0.051783532
8.46,0.022592442,0.022798323,0.167100977,0.02227216,0.013291877,0.053874539,0.258185975,0.051894655
8.47,0.022592442,0.022874571,0.167100977,0.02227216,0.013214147,0.053874539,0.255496537,0.052005778
8.48,0.02267371,0.022340831,0.166449511,0.022372035,0.013058686,0.056826568,0.266254286,0.052339149
8.49,0.02267371,0.022112085,0.161889251,0.022421973,0.013214147,0.060239852,0.264909568,0.052339149
8.5,0.022754978,0.022264583,0.162214984,0.021972534,0.013291877,0.06300738,0.267599005,0.052339149
8.51,0.023648923,0.02241708,0.164169381,0.021672909,0.013214147,0.063653137,0.267599005,0.052339149
8.52,0.025843153,0.022264583,0.163192182,0.021872659,0.013291877,0.063929889,0.266254286,0.052116902
8.53,0.027305973,0.022340831,0.162540717,0.021872659,0.013291877,0.06402214,0.266254286,0.052228025
8.54,0.028362454,0.022722074,0.160260586,0.021622971,0.013291877,0.069095941,0.268943724,0.052672519
8.55,0.028199919,0.022493328,0.163517915,0.021423221,0.013291877,0.070664207,0.270288442,0.052116902
8.56,0.028118651,0.022340831,0.16286645,0.021373283,0.013525068,0.072878229,0.270288442,0.051894655
8.57,0.02779358,0.022340831,0.16286645,0.021373283,0.013447338,0.073247233,0.268943724,0.052228025
8.58,0.02779358,0.022188334,0.162540717,0.021523096,0.013447338,0.070202952,0.264909568,0.053117013
8.59,0.02779358,0.022188334,0.161889251,0.021672909,0.013369608,0.070110701,0.260875412,0.052783643
8.6,0.027631044,0.023027068,0.161237785,0.021672909,0.013447338,0.07195572,0.266254286,0.052450272
8.61,0.027631044,0.023027068,0.159609121,0.021573034,0.013447338,0.072140221,0.268943724,0.052339149
8.62,0.027712312,0.023332063,0.159609121,0.021523096,0.013369608,0.072140221,0.278356754,0.052783643
8.63,0.027631044,0.0240183,0.157654723,0.021573034,0.013291877,0.072140221,0.278356754,0.053117013
8.64,0.027549777,0.0240183,0.155374593,0.021722846,0.013291877,0.072232472,0.271633161,0.05300589
8.65,0.027224705,0.023942051,0.156351792,0.021922597,0.013369608,0.071309963,0.274322598,0.05333926
8.66,0.027143438,0.023713305,0.155700326,0.021972534,0.013291877,0.071863469,0.274322598,0.053561507
8.67,0.026980902,0.023713305,0.156026059,0.021972534,0.013291877,0.072232472,0.274322598,0.05333926
8.68,0.026412028,0.023713305,0.156026059,0.022222222,0.013291877,0.072416974,0.274322598,0.05333926
8.69,0.026168224,0.023560808,0.158306189,0.02227216,0.013058686,0.072324723,0.272977879,0.053228137
8.7,0.026249492,0.023713305,0.158631922,0.022372035,0.013058686,0.072324723,0.271633161,0.052783643
8.71,0.026412028,0.024170797,0.158631922,0.021922597,0.013058686,0.072324723,0.275667317,0.052672519
8.72,0.026412028,0.023865803,0.153420195,0.021722846,0.012980956,0.076107011,0.277012035,0.052339149
8.73,0.026412028,0.023713305,0.153745928,0.021573034,0.013136417,0.076660517,0.274322598,0.051672408
8.74,0.026412028,0.023560808,0.153420195,0.021523096,0.012980956,0.080073801,0.272977879,0.051450161
8.75,0.02633076,0.023637057,0.149511401,0.021473159,0.012903226,0.084686347,0.270288442,0.051116791
8.76,0.026412028,0.023637057,0.149185668,0.021373283,0.012980956,0.085055351,0.271633161,0.051116791
8.77,0.026249492,0.023789554,0.147557003,0.021423221,0.012825496,0.085147602,0.271633161,0.051450161
8.78,0.026249492,0.023789554,0.148208469,0.021273408,0.012747765,0.085239852,0.271633161,0.051450161
8.79,0.026249492,0.023789554,0.150488599,0.021223471,0.012747765,0.085239852,0.271633161,0.051672408
8.8,0.026168224,0.023713305,0.149511401,0.021273408,0.012903226,0.085239852,0.26222013,0.051672408
8.81,0.025680618,0.023713305,0.148534202,0.021473159,0.012903226,0.085239852,0.263564849,0.052561396
8.82,0.025518082,0.023332063,0.146579805,0.021872659,0.012903226,0.085239852,0.256841256,0.052561396
8.83,0.025436814,0.023027068,0.146579805,0.02207241,0.012903226,0.085239852,0.256841256,0.052894766
8.84,0.025843153,0.022798323,0.146579805,0.022172285,0.012903226,0.085147602,0.255496537,0.052450272
8.85,0.025924421,0.022722074,0.146579805,0.022222222,0.012747765,0.085147602,0.254151819,0.052339149
8.86,0.026005689,0.02241708,0.146579805,0.022322097,0.012903226,0.085147602,0.254151819,0.051561285
8.87,0.025680618,0.022340831,0.146579805,0.022322097,0.012903226,0.083302583,0.254151819,0.051561285
8.88,0.025274279,0.022340831,0.146254072,0.022172285,0.012980956,0.082564576,0.254151819,0.051339038
8.89,0.02486794,0.022340831,0.145276873,0.022222222,0.012980956,0.083856089,0.251462382,0.051339038
8.9,0.024542869,0.022035837,0.144625407,0.022172285,0.012980956,0.084778598,0.250117663,0.051227914
8.91,0.024380333,0.021730843,0.143973941,0.022372035,0.012825496,0.084870849,0.244738788,0.050894544
8.92,0.024217798,0.021578345,0.143973941,0.02207241,0.012747765,0.0849631,0.228602165,0.05011668
8.93,0.023973994,0.021273351,0.143973941,0.021772784,0.012747765,0.084778598,0.227257446,0.048227581
8.94,0.023648923,0.020968357,0.140716612,0.021073658,0.012903226,0.084686347,0.228602165,0.048449828
8.95,0.023648923,0.020892108,0.14267101,0.020923845,0.012980956,0.084409594,0.228602165,0.047894211
8.96,0.023730191,0.020892108,0.143648209,0.020973783,0.012980956,0.084409594,0.236670477,0.050338927
8.97,0.023892727,0.020892108,0.145602606,0.020973783,0.012903226,0.084409594,0.236670477,0.050227803
8.98,0.023973994,0.020739611,0.146905538,0.020873908,0.012903226,0.082380074,0.228602165,0.049449939
8.99,0.023973994,0.020510865,0.14723127,0.020873908,0.012980956,0.079889299,0.227257446,0.048449828
9,0.02413653,0.02028212,0.147882736,0.020923845,0.012903226,0.077767528,0.228602165,0.048338704
9.01,0.023323852,0.019977125,0.145602606,0.02082397,0.013058686,0.077121771,0.227257446,0.047783087
9.02,0.021048354,0.019672131,0.145602606,0.020724095,0.013058686,0.076937269,0.227257446,0.047449717
9.03,0.01901666,0.019443385,0.145602606,0.020274657,0.013136417,0.076660517,0.227257446,0.047116346
9.04,0.017147501,0.018909645,0.14495114,0.019975031,0.013136417,0.072140221,0.221878572,0.046449606
9.05,0.017066233,0.0186809,0.143648209,0.020174782,0.012980956,0.070848709,0.221878572,0.046227359
9.06,0.017147501,0.018604651,0.14495114,0.020574282,0.012825496,0.068450185,0.224568009,0.046005112
9.07,0.017147501,0.018452154,0.145276873,0.020774033,0.012747765,0.067804428,0.225912728,0.045560618
9.08,0.018691589,0.018299657,0.146254072,0.02062422,0.012747765,0.067712177,0.228602165,0.044560507
9.09,0.019179195,0.01814716,0.146579805,0.020524345,0.012747765,0.067619926,0.228602165,0.045116124
9.1,0.019341731,0.017003431,0.146254072,0.020574282,0.012825496,0.065498155,0.228602165,0.045116124
9.11,0.019666802,0.016774686,0.148534202,0.020674157,0.012903226,0.065405904,0.225912728,0.044893877
9.12,0.019666802,0.016240946,0.15276873,0.020174782,0.012980956,0.065221402,0.21381026,0.044227136
9.13,0.019504267,0.015020968,0.152442997,0.019825219,0.012903226,0.065129151,0.21381026,0.043449272
9.14,0.019504267,0.015097217,0.152442997,0.019675406,0.012903226,0.064944649,0.215154979,0.043449272
9.15,0.01974807,0.014792223,0.151465798,0.01937578,0.012903226,0.064667897,0.211120823,0.042893655
9.16,0.019991873,0.014639726,0.148208469,0.019325843,0.012825496,0.059501845,0.209776104,0.042226914
9.17,0.019910605,0.014563477,0.145276873,0.019275905,0.012825496,0.05701107,0.211120823,0.04178242
9.18,0.019991873,0.014334731,0.145602606,0.018926342,0.012825496,0.056180812,0.209776104,0.041337926
9.19,0.020235677,0.014334731,0.147882736,0.018926342,0.012903226,0.05599631,0.212465542,0.041226803
9.2,0.020235677,0.013800991,0.149511401,0.018776529,0.012825496,0.055904059,0.21381026,0.040671186
9.21,0.019991873,0.01280976,0.150814332,0.018876405,0.012903226,0.055719557,0.208431386,0.041226803
9.22,0.020154409,0.012657263,0.151465798,0.018826467,0.012980956,0.050369004,0.207086667,0.04144905
9.23,0.020235677,0.012504766,0.151791531,0.018726592,0.012980956,0.049538745,0.208431386,0.04111568
9.24,0.020560748,0.012047274,0.151465798,0.018726592,0.012903226,0.043542435,0.205741949,0.041226803
9.25,0.021048354,0.011589783,0.151791531,0.019076155,0.012903226,0.033763838,0.20439723,0.041226803
9.26,0.022836245,0.01120854,0.152117264,0.01897628,0.012747765,0.032564576,0.205741949,0.041226803
9.27,0.023323852,0.010903546,0.15276873,0.018926342,0.012903226,0.032287823,0.207086667,0.040671186
9.28,0.025030475,0.010903546,0.154071661,0.019076155,0.013058686,0.032103321,0.207086667,0.040671186
9.29,0.025843153,0.010903546,0.150814332,0.01897628,0.013058686,0.03201107,0.209776104,0.040448939
9.3,0.026005689,0.010522303,0.149185668,0.019275905,0.012980956,0.03201107,0.209776104,0.039559951
9.31,0.025924421,0.010369806,0.148859935,0.019625468,0.012903226,0.032195572,0.208431386,0.039337704
9.32,0.026005689,0.010293557,0.149185668,0.019625468,0.012980956,0.031826568,0.209776104,0.04111568
9.33,0.025924421,0.010369806,0.148859935,0.019575531,0.013058686,0.032195572,0.209776104,0.040560062
9.34,0.025518082,0.010293557,0.148534202,0.019425718,0.012980956,0.032472325,0.211120823,0.040448939
9.35,0.025436814,0.010293557,0.147882736,0.019475655,0.013136417,0.032380074,0.209776104,0.040560062
9.36,0.025436814,0.011132291,0.147882736,0.01937578,0.013058686,0.032103321,0.208431386,0.042782531
9.37,0.025518082,0.011361037,0.14723127,0.019475655,0.013058686,0.032103321,0.209776104,0.042782531
9.38,0.02559935,0.013267251,0.148208469,0.019575531,0.012980956,0.031826568,0.209776104,0.043449272
9.39,0.025761885,0.013724743,0.155700326,0.019575531,0.012980956,0.035332103,0.209776104,0.043893766
9.4,0.025761885,0.014639726,0.157980456,0.019775281,0.013136417,0.048800738,0.209776104,0.04467163
9.41,0.025680618,0.014715974,0.158631922,0.019575531,0.013214147,0.06199262,0.211120823,0.044782754
9.42,0.025680618,0.014715974,0.158306189,0.019275905,0.013136417,0.064760148,0.209776104,0.044782754
9.43,0.025761885,0.01494472,0.155700326,0.018926342,0.013058686,0.065221402,0.211120823,0.045005001
9.44,0.025761885,0.016317194,0.15504886,0.018576779,0.012903226,0.065221402,0.208431386,0.045116124
9.45,0.025761885,0.016774686,0.15276873,0.018676654,0.012747765,0.067250923,0.207086667,0.045338371
9.46,0.025680618,0.017232177,0.152117264,0.018776529,0.012747765,0.068173432,0.197673637,0.044116013
9.47,0.02559935,0.017689668,0.151140065,0.018876405,0.012670035,0.068357934,0.1949842,0.044893877
9.48,0.025924421,0.018833397,0.149185668,0.019225968,0.012670035,0.073708487,0.192294762,0.045671741
9.49,0.026168224,0.019900877,0.149185668,0.01917603,0.012436844,0.077306273,0.190950044,0.045782865
9.5,0.026168224,0.022722074,0.151791531,0.019126092,0.012359114,0.082933579,0.186915888,0.046449606
9.51,0.026168224,0.024247045,0.151791531,0.01937578,0.012359114,0.091051661,0.186915888,0.046894099
9.52,0.026086957,0.025009531,0.156351792,0.019076155,0.012359114,0.09501845,0.185571169,0.05011668
9.53,0.026086957,0.026610751,0.156026059,0.018926342,0.012436844,0.097785978,0.182881732,0.05367263
9.54,0.026086957,0.027601983,0.158957655,0.01897628,0.012514574,0.099630996,0.185571169,0.054450495
9.55,0.02633076,0.02775448,0.157980456,0.019475655,0.012592305,0.100553506,0.188260607,0.0558951
9.56,0.02633076,0.028364468,0.160586319,0.01937578,0.012592305,0.100553506,0.196328918,0.05622847
9.57,0.02633076,0.030118185,0.159934853,0.019625468,0.012592305,0.102398524,0.1949842,0.059673297
9.58,0.025274279,0.030575677,0.158957655,0.020574282,0.012670035,0.10701107,0.192294762,0.060562285
9.59,0.024949208,0.031109417,0.158957655,0.020674157,0.012825496,0.113468635,0.1949842,0.060895655
9.6,0.024949208,0.031643157,0.160260586,0.021672909,0.012825496,0.125461255,0.193639481,0.061562396
9.61,0.02486794,0.031719405,0.157654723,0.021822722,0.012747765,0.131918819,0.193639481,0.06234026
9.62,0.024786672,0.032786885,0.153094463,0.021872659,0.012670035,0.132841328,0.192294762,0.06234026
9.63,0.02486794,0.03309188,0.153745928,0.022022472,0.012825496,0.132841328,0.190950044,0.062451384
9.64,0.024949208,0.033396874,0.156351792,0.022022472,0.012747765,0.132841328,0.200363074,0.064451606
9.65,0.024624137,0.033778117,0.155374593,0.022222222,0.012903226,0.132841328,0.201707793,0.06556284
9.66,0.024380333,0.034845597,0.156677524,0.022322097,0.012903226,0.134686347,0.224568009,0.066118458
9.67,0.024461601,0.035531834,0.156677524,0.022521848,0.013058686,0.136531365,0.228602165,0.066340705
9.68,0.024542869,0.036065574,0.157003257,0.02267166,0.013136417,0.139298893,0.228602165,0.067007445
9.69,0.024380333,0.036446817,0.153745928,0.02267166,0.013136417,0.139298893,0.227257446,0.06811868
9.7,0.024299065,0.03682806,0.150814332,0.022621723,0.013214147,0.141143911,0.227257446,0.068007556
9.71,0.024299065,0.037209302,0.148534202,0.022721598,0.013214147,0.142066421,0.225912728,0.067896433
9.72,0.024217798,0.038353031,0.148859935,0.022521848,0.013136417,0.142066421,0.227257446,0.070785643
9.73,0.024217798,0.039039268,0.148534202,0.022372035,0.013058686,0.142066421,0.235325758,0.071119013
9.74,0.023892727,0.039649257,0.150162866,0.022421973,0.013136417,0.142066421,0.240704633,0.070896766
9.75,0.023486388,0.039954251,0.151465798,0.022172285,0.013214147,0.142066421,0.244738788,0.070785643
9.76,0.021617229,0.040106748,0.151791531,0.022122347,0.013291877,0.142066421,0.244738788,0.070785643
9.77,0.020967087,0.040259245,0.150162866,0.022172285,0.013214147,0.142066421,0.244738788,0.070785643
9.78,0.018772857,0.040259245,0.150162866,0.022172285,0.013136417,0.142066421,0.246083507,0.070785643
9.79,0.017960179,0.040259245,0.151465798,0.022322097,0.013136417,0.142066421,0.244738788,0.070785643
9.8,0.017960179,0.040182997,0.153745928,0.021972534,0.013214147,0.142066421,0.251462382,0.070563396
9.81,0.017878911,0.040106748,0.156026059,0.021423221,0.013369608,0.142066421,0.26222013,0.069896655
9.82,0.017716376,0.040106748,0.15732899,0.021573034,0.013525068,0.142066421,0.260875412,0.068785421
9.83,0.018041447,0.040106748,0.158631922,0.021772784,0.013525068,0.142066421,0.260875412,0.068563174
9.84,0.01828525,0.040106748,0.159609121,0.021872659,0.013602798,0.142066421,0.26222013,0.06845205
9.85,0.01828525,0.040106748,0.163843648,0.021822722,0.013525068,0.142066421,0.264909568,0.06845205
9.86,0.018447786,0.039878002,0.163517915,0.021822722,0.013835989,0.142066421,0.266254286,0.067007445
9.87,0.019260463,0.039725505,0.163517915,0.021722846,0.01399145,0.142066421,0.264909568,0.066674075
9.88,0.019666802,0.039115517,0.163192182,0.021622971,0.014302371,0.142066421,0.264909568,0.066118458
9.89,0.019666802,0.038963019,0.156351792,0.021573034,0.014302371,0.140221402,0.266254286,0.065785087
9.9,0.019666802,0.038581777,0.153745928,0.021423221,0.014224641,0.135608856,0.266254286,0.065118347
9.91,0.019666802,0.038505528,0.153420195,0.021772784,0.014380101,0.129151292,0.268943724,0.064673853
9.92,0.01974807,0.038505528,0.15276873,0.022322097,0.014457831,0.128228782,0.272977879,0.064451606
9.93,0.019829338,0.03842928,0.152442997,0.02247191,0.014613292,0.128228782,0.272977879,0.064229359
9.94,0.019991873,0.037819291,0.153420195,0.022621723,0.014924213,0.128228782,0.274322598,0.063784865
9.95,0.020235677,0.037590545,0.153745928,0.022421973,0.015079674,0.127306273,0.275667317,0.063229248
9.96,0.020723283,0.037285551,0.154723127,0.02247191,0.015390595,0.126383764,0.277012035,0.061895766
9.97,0.020723283,0.037056805,0.153745928,0.022721598,0.015390595,0.126383764,0.277012035,0.061229025
9.98,0.02047948,0.036523065,0.153094463,0.02247191,0.015390595,0.123616236,0.277012035,0.060562285
9.99,0.020885819,0.035989325,0.152442997,0.022372035,0.015390595,0.120848709,0.277012035,0.060340038
10,0.020804551,0.034235608,0.148208469,0.022222222,0.015390595,0.117158672,0.277012035,0.059562174
10.01,0.023242584,0.033244377,0.147882736,0.021972534,0.015468325,0.111623616,0.277012035,0.05911768
10.02,0.026493295,0.032634388,0.142996743,0.021922597,0.015468325,0.107933579,0.277012035,0.056450717
10.03,0.028118651,0.031338162,0.141693811,0.02207241,0.015468325,0.10701107,0.277012035,0.05300589
10.04,0.029337668,0.03042318,0.137133551,0.024369538,0.015623786,0.109778598,0.274322598,0.052005778
10.05,0.029093864,0.030346931,0.135830619,0.026317104,0.015623786,0.108856089,0.271633161,0.05045005
10.06,0.029662739,0.029965688,0.130944625,0.027715356,0.015934707,0.108856089,0.263564849,0.050005556
10.07,0.029825274,0.028211971,0.130618893,0.028164794,0.016167897,0.108856089,0.263564849,0.046116235
10.08,0.029825274,0.028593214,0.129641694,0.028364544,0.016167897,0.110701107,0.263564849,0.047894211
10.09,0.030150345,0.028669462,0.136482085,0.029662921,0.016478819,0.109778598,0.260875412,0.051005667
10.1,0.030150345,0.028211971,0.148208469,0.030062422,0.016634279,0.103321033,0.258185975,0.052339149
10.11,0.030556684,0.028440717,0.149185668,0.031161049,0.01702293,0.118081181,0.256841256,0.052339149
10.12,0.030800488,0.0293557,0.149511401,0.033208489,0.017178391,0.11900369,0.258185975,0.0558951
10.13,0.030963023,0.030728174,0.151140065,0.033558052,0.017567042,0.120848709,0.256841256,0.056006223
10.14,0.031044291,0.032405642,0.154397394,0.035156055,0.018966187,0.144833948,0.2528071,0.055006112
10.15,0.031694433,0.033778117,0.156351792,0.035305868,0.019121648,0.151291513,0.251462382,0.056672964
10.16,0.032994718,0.03576058,0.155374593,0.036803995,0.020287602,0.150369004,0.23398104,0.077230803
10.17,0.035188948,0.036141822,0.155374593,0.040249688,0.021220365,0.147601476,0.227257446,0.079008779
10.18,0.037870784,0.038505528,0.166449511,0.047041199,0.023085892,0.145756458,0.225912728,0.078675408
10.19,0.039008533,0.041021731,0.171009772,0.048539326,0.033501749,0.148523985,0.224568009,0.079231026
10.2,0.039171069,0.045749142,0.171661238,0.053433209,0.037155072,0.149446495,0.227257446,0.079786643
10.21,0.040877692,0.047884102,0.172964169,0.059925094,0.039875632,0.149446495,0.228602165,0.084564952
10.22,0.041365299,0.048722836,0.174918567,0.062421973,0.040963855,0.153136531,0.23398104,0.086676297
10.23,0.041934173,0.049409074,0.182084691,0.062921348,0.041119316,0.154059041,0.228602165,0.088120902
10.24,0.042584315,0.048951582,0.187296417,0.062921348,0.041430237,0.154059041,0.231291602,0.088565396
10.25,0.043234458,0.048722836,0.19218241,0.063420724,0.041974349,0.154059041,0.231291602,0.088898767
10.26,0.045591223,0.048570339,0.195114007,0.0639201,0.042518461,0.155904059,0.238015195,0.089232137
10.27,0.046891508,0.048570339,0.199348534,0.064419476,0.043140303,0.156826568,0.29180394,0.089454384
10.28,0.046972775,0.048646588,0.198697068,0.064419476,0.04500583,0.161439114,0.294493377,0.089787754
10.29,0.047135311,0.048570339,0.198045603,0.064419476,0.045627672,0.230627306,0.294493377,0.089787754
10.3,0.047054043,0.048570339,0.196091205,0.064419476,0.045627672,0.236162362,0.287769784,0.089676631
10.31,0.047704185,0.048570339,0.193811075,0.064419476,0.045783133,0.250922509,0.277012035,0.089676631
10.32,0.048516863,0.048570339,0.19218241,0.064419476,0.045705402,0.263837638,0.277012035,0.089565507
10.33,0.048923202,0.048646588,0.191530945,0.0639201,0.045705402,0.269372694,0.275667317,0.089565507
10.34,0.049492076,0.048646588,0.190553746,0.0639201,0.045705402,0.272140221,0.274322598,0.089565507
10.35,0.053067859,0.048646588,0.188273616,0.0639201,0.045705402,0.273062731,0.271633161,0.089565507
10.36,0.060381959,0.048646588,0.194462541,0.0639201,0.045705402,0.27398524,0.270288442,0.089565507
